Delivery_Time,prediction
32,41.625873362755364
55,56.885044808778936
140,146.1528395619855
105,114.27851741352455
145,142.06825449015875
145,142.06825449015875
100,102.90511927412072
135,123.16055635107058
110,101.54129058296762
105,103.49830179184355
155,155.95131459124505
155,155.95131459124505
155,155.95131459124505
29,32.87390833765742
29,32.87390833765742
105,101.40612771279416
215,206.05620309693109
160,163.22758284176024
165,166.89195151399394
60,60.133926103577146
60,60.133926103577146
60,60.133926103577146
60,60.133926103577146
60,60.133926103577146
60,60.133926103577146
55,71.3492389945027
100,99.9823339114228
100,99.9823339114228
100,99.9823339114228
100,99.9823339114228
100,99.9823339114228
29,29.156648817286055
29,29.156648817286055
29,29.156648817286055
29,29.156648817286055
29,29.156648817286055
29,29.156648817286055
29,29.156648817286055
29,29.156648817286055
110,109.79624546633556
160,151.47927148823484
160,151.47927148823484
175,168.0671085189682
175,168.0671085189682
175,168.0671085189682
95,96.20145869081547
170,171.3175058820243
33,36.02835306551965
50,63.43278444194249
110,112.11691318601268
170,153.47810200898795
145,149.88844925086374
145,149.88844925086374
145,149.88844925086374
140,138.426002785693
140,138.426002785693
25,29.399443314985792
95,100.23412500173559
105,107.11179506259917
105,107.11179506259917
105,107.11179506259917
105,107.11179506259917
105,107.11179506259917
140,130.9800245455267
105,104.21453436877793
105,104.21453436877793
105,104.21453436877793
105,104.21453436877793
105,104.21453436877793
105,104.21453436877793
105,104.21453436877793
105,104.21453436877793
105,104.21453436877793
190,154.9342231587446
110,109.19098790840195
155,150.66175226286097
85,86.22252075364516
160,160.1666590054267
160,160.1666590054267
130,133.89825468930783
85,115.03457908927943
60,66.1234036189929
150,147.12141484258794
155,143.84378874724476
155,143.84378874724476
145,125.19667500872096
70,90.300769338393
80,84.82144155295117
80,84.82144155295117
130,129.02612863410417
130,129.02612863410417
130,129.02612863410417
165,170.22410512316173
120,114.28886697306326
80,80.12879272148162
80,80.12879272148162
80,80.12879272148162
80,80.12879272148162
80,80.12879272148162
80,80.12879272148162
80,80.12879272148162
135,130.40919575563365
135,145.54851293957822
65,65.27506176297632
140,143.30905052370497
105,102.86664055595396
105,102.86664055595396
105,102.86664055595396
90,90.21395357537448
90,90.21395357537448
90,90.21395357537448
120,117.48236731457632
70,68.62831822368457
215,192.11061297338634
165,170.01484513173358
155,164.63796774060452
205,187.00417222410647
25,26.85257754370883
95,91.76062326248962
135,134.19945057622388
135,134.19945057622388
135,134.19945057622388
135,134.19945057622388
90,90.81200753182273
90,90.81200753182273
90,90.81200753182273
90,90.81200753182273
145,159.3372729724021
145,159.3372729724021
75,99.1922261034976
110,110.17655787913641
110,110.17655787913641
95,95.6071213717493
135,133.251676634619
170,168.53648346717827
170,168.53648346717827
170,168.53648346717827
170,168.53648346717827
160,157.5671957256614
160,157.5671957256614
160,157.5671957256614
160,168.44938735484405
185,184.56671039821282
155,162.33066851867315
120,107.99528032846035
85,87.32640205056606
31,37.05874482259577
