Delivery_Time,prediction,Residuals
185,185.0,0.0
15,15.0,0.0
15,15.0,0.0
15,15.0,0.0
85,85.0,0.0
65,65.0,0.0
65,65.0,0.0
65,65.0,0.0
130,123.01136363636364,6.98863636363636
115,115.0,0.0
115,111.19565217391305,3.8043478260869534
95,95.0,0.0
95,95.0,0.0
90,90.0,0.0
90,90.0,0.0
90,90.0,0.0
90,90.0,0.0
80,80.0,0.0
140,140.0,0.0
140,140.0,0.0
120,120.0,0.0
100,100.0,0.0
100,100.0,0.0
80,80.0,0.0
145,132.21428571428572,12.785714285714278
85,75.0,10.0
95,100.5952380952381,-5.595238095238102
95,95.0,0.0
95,95.0,0.0
95,95.0,0.0
85,85.0,0.0
85,85.0,0.0
85,85.0,0.0
55,55.0,0.0
135,135.0,0.0
145,145.0,0.0
105,101.25,3.75
105,101.25,3.75
28,28.0,0.0
28,28.0,0.0
75,75.0,0.0
75,75.0,0.0
145,145.0,0.0
145,145.0,0.0
110,110.0,0.0
130,130.0,0.0
105,105.0,0.0
105,105.0,0.0
55,55.0,0.0
55,55.0,0.0
55,55.0,0.0
80,80.0,0.0
85,85.0,0.0
85,85.0,0.0
85,85.0,0.0
75,75.0,0.0
75,75.0,0.0
18,18.0,0.0
85,83.6842105263158,1.3157894736842053
50,50.0,0.0
90,90.0,0.0
90,90.0,0.0
90,90.0,0.0
140,132.21428571428572,7.785714285714278
140,132.21428571428572,7.785714285714278
145,145.0,0.0
145,145.0,0.0
50,50.0,0.0
70,74.19354838709677,-4.193548387096769
70,74.19354838709677,-4.193548387096769
90,90.0,0.0
120,120.0,0.0
120,120.0,0.0
85,86.36363636363636,-1.3636363636363598
75,75.0,0.0
75,75.0,0.0
95,95.0,0.0
95,95.0,0.0
95,95.0,0.0
100,100.0,0.0
100,100.0,0.0
80,80.0,0.0
65,65.0,0.0
65,65.0,0.0
50,50.0,0.0
85,85.0,0.0
85,85.0,0.0
85,83.125,1.875
85,83.125,1.875
85,83.125,1.875
90,90.0,0.0
90,90.0,0.0
90,90.0,0.0
90,90.0,0.0
95,89.75,5.25
65,64.0909090909091,0.9090909090909065
100,103.33333333333333,-3.3333333333333286
80,80.0,0.0
145,132.82608695652175,12.173913043478251
145,132.82608695652175,12.173913043478251
15,15.0,0.0
90,90.0,0.0
90,74.19354838709677,15.806451612903231
90,74.19354838709677,15.806451612903231
85,89.05660377358491,-4.056603773584911
85,89.05660377358491,-4.056603773584911
85,89.05660377358491,-4.056603773584911
85,89.05660377358491,-4.056603773584911
85,85.0,0.0
75,83.6842105263158,-8.684210526315795
75,83.6842105263158,-8.684210526315795
125,125.0,0.0
105,105.0,0.0
70,70.0,0.0
70,70.0,0.0
70,70.0,0.0
50,68.72289156626506,-18.722891566265062
80,80.0,0.0
110,110.0,0.0
14,14.0,0.0
14,14.0,0.0
90,85.0,5.0
55,55.0,0.0
55,55.0,0.0
75,75.0,0.0
75,75.0,0.0
75,75.0,0.0
75,75.0,0.0
75,75.0,0.0
75,75.0,0.0
75,75.0,0.0
90,90.0,0.0
90,90.0,0.0
85,84.04761904761905,0.952380952380949
105,105.0,0.0
60,74.19354838709677,-14.193548387096769
80,80.0,0.0
80,80.0,0.0
95,95.0,0.0
130,130.0,0.0
50,50.0,0.0
85,85.0,0.0
85,85.0,0.0
110,110.0,0.0
95,95.0,0.0
95,95.0,0.0
95,95.0,0.0
75,76.60220994475138,-1.6022099447513796
125,125.0,0.0
125,125.0,0.0
80,80.0,0.0
80,80.0,0.0
55,61.666666666666664,-6.666666666666664
60,68.72289156626506,-8.722891566265062
135,135.0,0.0
135,135.0,0.0
135,135.0,0.0
135,135.0,0.0
70,70.0,0.0
85,85.0,0.0
85,85.0,0.0
55,75.83333333333333,-20.83333333333333
110,112.6923076923077,-2.6923076923076934
115,114.28571428571429,0.7142857142857082
115,114.28571428571429,0.7142857142857082
95,95.0,0.0
115,114.0,1.0
115,114.0,1.0
95,95.0,0.0
95,95.0,0.0
95,95.0,0.0
100,100.0,0.0
85,84.04761904761905,0.952380952380949
85,83.6842105263158,1.3157894736842053
85,83.6842105263158,1.3157894736842053
15,15.0,0.0
55,55.0,0.0
55,55.0,0.0
85,74.19354838709677,10.806451612903231
85,74.19354838709677,10.806451612903231
120,119.5,0.5
70,83.6842105263158,-13.684210526315795
135,135.0,0.0
125,126.97916666666667,-1.9791666666666714
60,60.333333333333336,-0.3333333333333357
105,105.0,0.0
75,75.0,0.0
75,75.0,0.0
65,65.0,0.0
90,90.0,0.0
90,90.0,0.0
75,75.0,0.0
95,95.0,0.0
95,95.0,0.0
70,70.0,0.0
70,70.0,0.0
70,70.0,0.0
16,16.0,0.0
16,16.0,0.0
16,16.0,0.0
11,11.0,0.0
85,84.81132075471699,0.18867924528301216
85,84.81132075471699,0.18867924528301216
