Delivery_Time,prediction
135,135.0
75,75.0
65,60.333333333333336
135,108.33333333333333
11,18.0
130,123.01136363636364
65,65.0
110,105.625
115,111.19565217391305
65,65.28089887640449
55,62.46268656716418
110,127.63888888888889
130,130.0
75,75.0
75,75.0
95,95.0
90,90.0
145,145.0
120,120.0
85,85.0
130,130.0
110,75.0
22,21.0
40,36.0
50,50.0
110,90.0
75,75.0
115,79.44444444444444
135,135.0
145,145.0
85,85.0
60,60.0
85,85.0
135,140.0
130,130.0
60,95.0
50,50.0
150,150.0
85,85.0
85,85.0
125,127.63888888888889
100,106.94444444444444
60,60.0
125,125.0
95,83.625
90,74.92307692307692
125,124.25
90,90.0
75,74.92307692307692
75,74.92307692307692
95,80.0
125,95.0
120,125.48387096774194
90,90.0
75,70.0
50,53.57142857142857
140,110.0
55,55.0
125,105.0
85,50.0
50,50.0
18,18.0
65,68.72289156626506
80,93.0
80,93.0
100,111.5625
115,115.0
60,60.0
50,75.0
85,85.0
95,75.0
65,90.0
130,94.28571428571429
100,97.89473684210526
110,96.2
85,85.0
60,74.92307692307692
140,137.64705882352942
110,110.0
80,80.0
80,80.0
24,11.0
50,71.19047619047619
95,60.0
145,132.82608695652175
115,115.0
115,115.0
130,127.63888888888889
75,75.0
10,20.0
95,58.75
105,116.0
125,125.0
145,137.5
105,75.0
60,60.0
50,68.72289156626506
50,68.72289156626506
115,79.48148148148148
80,72.43243243243244
100,137.5
80,50.0
65,65.0
75,80.0
80,97.98245614035088
110,110.0
90,90.0
60,60.0
95,95.0
75,106.25
75,76.66666666666667
90,112.47572815533981
120,112.47572815533981
75,75.0
115,115.0
145,125.0
125,125.0
80,94.28571428571429
55,59.516129032258064
60,74.92307692307692
110,110.0
110,110.0
85,85.0
130,130.0
115,126.97916666666667
115,126.97916666666667
115,131.25
20,20.0
75,83.71794871794872
80,81.875
75,85.0
120,125.48387096774194
80,81.875
75,81.875
115,55.0
75,76.13636363636364
100,110.0
140,120.0
105,110.46666666666667
110,112.6923076923077
80,80.0
115,114.28571428571429
95,95.0
95,95.0
90,79.375
125,125.0
16,16.0
85,84.04761904761905
115,115.0
115,115.0
130,127.63888888888889
105,132.21428571428572
50,65.0
60,60.0
145,135.0
75,75.0
115,82.5
75,75.0
55,55.0
50,74.61538461538461
70,68.72289156626506
18,18.0
135,117.10526315789474
85,74.61538461538461
105,105.0
75,80.0
85,74.92307692307692
75,80.0
65,95.18518518518519
65,95.18518518518519
18,18.0
110,110.0
60,60.0
140,106.94444444444444
22,13.0
70,74.92307692307692
95,95.0
75,75.0
70,79.48148148148148
85,65.0
130,123.5
145,106.94444444444444
70,79.23728813559322
75,65.0
80,80.0
75,95.0
70,78.5
105,160.0
115,111.5625
120,108.88888888888889
130,130.0
60,60.0
100,110.0
120,112.47572815533981
70,76.25
100,79.48148148148148
75,60.0
105,105.0
80,83.71794871794872
85,90.0
155,145.0
60,74.92307692307692
65,55.0
125,95.0
80,80.0
55,55.0
130,130.0
130,120.0
100,110.0
19,19.0
19,19.0
115,115.0
18,14.0
100,50.0
135,130.72
55,62.142857142857146
125,122.5
140,100.0
90,68.72289156626506
75,75.0
135,135.0
150,100.0
50,50.0
95,95.0
85,91.50943396226415
65,65.0
18,18.0
135,125.48387096774194
95,95.0
75,95.0
75,95.0
125,102.6923076923077
65,77.4074074074074
80,91.0
75,75.0
110,127.63888888888889
50,50.0
22,22.0
85,102.6923076923077
70,95.0
90,84.9390243902439
65,74.90384615384616
135,135.0
50,55.0
95,95.0
125,125.0
85,74.61538461538461
75,71.0
85,107.5925925925926
125,122.5
110,140.0
80,79.48148148148148
80,84.9390243902439
120,120.0
115,110.0
17,17.0
75,75.0
85,98.69565217391305
85,50.0
145,127.63888888888889
80,84.16666666666667
130,111.5625
120,120.0
85,125.0
75,110.0
50,50.0
85,72.33333333333333
60,60.0
115,150.0
70,75.45751633986929
110,110.0
110,110.0
135,125.48387096774194
70,70.0
16,16.0
16,16.0
80,85.78125
95,91.50943396226415
145,135.0
125,111.5625
80,70.0
140,120.0
50,60.333333333333336
29,23.0
105,105.0
85,85.0
22,17.0
13,13.0
75,75.0
50,77.4074074074074
90,79.48148148148148
50,50.0
90,92.5
75,75.0
125,125.48387096774194
115,79.48148148148148
110,145.0
55,57.5
70,70.0
95,90.83333333333333
70,80.0
65,65.0
105,105.0
145,122.14285714285714
75,60.0
100,105.0
115,115.0
95,95.0
95,95.0
90,85.78125
75,90.0
85,89.78260869565217
140,135.0
75,75.0
120,115.0
85,87.77777777777777
14,14.0
160,160.0
80,55.0
75,75.0
75,83.57142857142857
95,95.0
145,100.0
60,95.18518518518519
90,89.5
100,135.0
135,137.66666666666666
105,110.0
85,84.9390243902439
80,80.0
80,68.72289156626506
85,85.0
120,80.0
11,11.0
110,115.3125
85,111.0204081632653
115,98.4375
90,74.92307692307692
80,87.5
75,79.23728813559322
65,83.84615384615384
50,95.0
55,55.0
70,55.0
85,125.0
135,122.14285714285714
115,115.0
13,11.0
75,55.0
125,130.72
95,95.0
70,72.33333333333333
90,90.0
135,135.0
85,85.0
75,68.72289156626506
60,60.0
90,89.75
75,76.66666666666667
85,55.0
70,79.48148148148148
50,50.0
120,92.5
135,135.0
85,85.0
55,68.72289156626506
95,95.0
85,95.0
120,140.0
15,25.0
75,75.0
115,115.0
70,66.32075471698113
90,135.0
85,85.0
95,88.40425531914893
115,124.25
65,75.0
110,110.0
95,95.0
50,50.0
95,68.72289156626506
95,95.0
50,50.0
50,50.0
85,85.0
125,123.5
75,77.5
95,90.0
55,63.41463414634146
60,60.0
105,119.88372093023256
95,89.58333333333333
85,91.50943396226415
85,91.50943396226415
80,145.0
80,98.4375
70,63.5
70,63.5
65,68.72289156626506
135,135.0
85,79.375
65,63.41463414634146
70,72.43243243243244
130,110.0
120,120.0
95,97.77777777777777
90,89.78260869565217
140,94.54545454545455
120,96.2
55,55.0
145,75.0
110,113.63636363636364
50,50.0
60,60.0
120,90.0
70,68.86363636363636
95,87.83783783783784
80,100.0
95,95.0
120,126.66666666666667
90,90.0
15,29.0
50,74.92307692307692
11,15.0
105,105.0
115,117.14285714285714
85,85.0
95,95.0
80,70.0
140,130.0
120,112.47572815533981
75,84.0
120,120.0
18,16.0
80,80.0
115,130.0
80,80.0
50,70.3
105,117.14285714285714
95,90.0
120,100.0
90,83.71794871794872
90,83.71794871794872
90,90.0
90,85.78125
75,75.0
65,68.86363636363636
85,85.0
80,100.0
90,90.0
60,60.0
95,95.0
90,90.0
110,110.0
125,127.63888888888889
80,83.625
80,74.92307692307692
95,115.0
80,82.0
100,130.72
115,115.0
60,79.23728813559322
75,68.19383259911895
55,55.0
105,123.5
85,68.72289156626506
75,72.43243243243244
135,135.0
60,60.0
110,125.0
105,120.0
90,90.0
85,81.11111111111111
135,119.88372093023256
145,132.82608695652175
110,100.0
70,74.92307692307692
70,74.92307692307692
75,97.89473684210526
60,74.61538461538461
80,95.0
60,65.0
150,160.0
95,70.0
50,79.48148148148148
140,142.5
85,85.0
85,85.0
70,68.72289156626506
140,125.0
70,79.23728813559322
55,91.50943396226415
19,19.0
100,100.0
115,117.5
60,50.0
75,121.93548387096774
55,55.0
50,89.6
85,92.5
80,80.0
140,97.98245614035088
55,70.41666666666667
90,83.625
80,108.88888888888889
23,21.0
140,95.0
115,130.0
55,55.0
85,98.0
80,78.5
60,75.0
60,75.0
85,85.0
90,130.0
95,97.98245614035088
85,112.47572815533981
55,55.0
80,85.78125
130,120.0
19,19.0
19,26.0
65,71.0
100,80.0
60,60.0
80,68.19383259911895
90,90.0
105,105.0
85,85.0
70,69.43037974683544
105,145.0
100,100.0
80,80.0
80,90.5
80,80.0
105,105.0
55,63.41463414634146
115,115.0
125,123.5
90,66.32075471698113
80,80.0
60,60.0
75,63.5
75,85.0
125,120.0
75,75.0
80,89.78260869565217
85,85.0
16,10.0
90,75.0
55,75.0
95,95.0
75,83.625
90,90.0
140,124.5
70,70.0
145,145.0
85,82.6923076923077
55,55.0
60,60.0
65,69.56521739130434
75,75.0
125,123.75
85,83.625
120,119.88372093023256
85,85.0
95,98.4375
80,93.0
110,110.0
75,75.0
75,54.642857142857146
95,93.0
75,87.83783783783784
120,125.48387096774194
100,100.0
60,75.45751633986929
60,68.72289156626506
95,89.78260869565217
18,12.0
60,60.0
105,105.0
80,105.0
220,220.0
155,155.0
90,90.0
140,140.0
80,81.42857142857143
135,135.0
70,91.42857142857143
155,155.0
29,29.0
160,160.0
125,144.28571428571428
140,140.0
170,146.71610169491527
130,153.52941176470588
105,103.24175824175825
145,145.0
33,33.0
100,100.0
100,105.5
70,70.0
65,65.0
55,60.0
165,144.1304347826087
65,65.0
100,139.16666666666666
130,140.0
180,180.0
75,89.47368421052632
190,144.28571428571428
160,160.0
85,81.42857142857143
85,81.42857142857143
31,31.0
125,125.0
155,155.0
115,115.0
150,150.0
135,95.0
140,140.0
130,142.05882352941177
29,29.0
150,148.625
150,148.625
80,87.7
145,149.97113997113996
130,131.42857142857142
150,150.0
165,162.75
190,190.0
100,130.1315789473684
85,99.16017316017316
110,110.0
165,144.28571428571428
150,130.1315789473684
125,146.71610169491527
110,110.0
85,95.67567567567568
85,95.67567567567568
150,152.5
150,152.5
95,95.0
85,75.35714285714286
160,149.97113997113996
140,110.63192904656319
145,169.35114503816794
150,150.0
150,150.0
170,190.0
130,144.28571428571428
130,169.35114503816794
170,170.0
155,155.0
80,120.0
165,149.97113997113996
115,107.28260869565217
140,149.97113997113996
165,165.0
