Delivery_Time,prediction
140,140.0
130,130.0
65,60.333333333333336
15,15.0
110,102.85714285714286
65,65.0
70,70.0
70,70.0
70,70.0
70,70.0
85,93.0
90,90.0
90,90.0
65,79.23728813559322
12,12.0
85,85.0
100,100.0
80,80.0
95,95.0
95,95.0
21,21.0
50,50.0
55,55.0
55,55.0
55,55.0
65,65.0
65,65.0
28,28.0
115,115.0
18,18.0
135,135.0
26,26.0
85,85.0
50,50.0
50,50.0
75,75.0
85,85.0
65,65.0
18,18.0
18,18.0
50,50.0
60,60.0
85,86.36363636363636
85,86.36363636363636
75,75.0
100,100.0
100,100.0
65,68.72289156626506
120,117.10526315789474
120,117.10526315789474
65,66.32075471698113
85,85.0
85,85.0
70,70.45454545454545
110,111.0204081632653
100,110.46666666666667
50,51.42857142857143
65,64.0909090909091
125,125.0
80,80.0
80,80.0
115,115.0
145,145.0
100,100.0
85,89.05660377358491
85,89.05660377358491
95,95.0
85,85.0
70,70.0
125,127.14285714285714
70,70.0
70,70.0
70,70.0
70,70.0
90,90.0
140,140.0
55,55.0
55,55.0
100,111.0204081632653
70,88.0
60,60.0
90,90.0
90,90.0
85,83.18181818181819
20,20.0
20,20.0
100,100.0
50,54.642857142857146
50,50.0
50,50.0
90,90.0
110,110.0
75,76.60220994475138
75,76.60220994475138
75,76.60220994475138
75,76.60220994475138
135,135.0
85,79.23728813559322
110,110.0
85,80.0
135,135.0
135,135.0
135,135.0
75,76.13636363636364
80,80.0
80,80.0
80,80.0
110,112.6923076923077
95,95.0
95,95.0
95,95.0
75,68.72289156626506
60,60.0
95,95.0
15,15.0
15,15.0
105,105.0
105,105.0
105,105.0
120,119.5
90,90.0
75,75.0
75,75.0
110,97.98245614035088
65,65.0
65,65.0
65,65.0
75,76.11111111111111
75,75.0
75,75.0
120,120.0
120,117.10526315789474
105,105.0
105,119.5
110,110.0
70,70.0
70,70.0
11,11.0
11,11.0
11,11.0
135,117.10526315789474
75,75.0
11,11.0
75,76.60220994475138
60,60.0
80,80.0
70,70.0
70,70.0
60,60.0
100,100.0
100,100.0
100,100.0
110,110.0
120,116.97916666666667
120,116.97916666666667
110,102.98913043478261
110,102.98913043478261
95,95.0
95,95.0
95,86.36363636363636
115,130.72
75,75.0
75,75.0
75,75.0
90,80.0
90,88.33333333333333
60,68.72289156626506
70,79.23728813559322
17,17.0
75,75.0
16,16.0
130,126.33333333333333
130,126.33333333333333
100,100.0
130,130.0
100,110.0
110,112.6923076923077
60,68.72289156626506
60,68.72289156626506
75,68.72289156626506
18,18.0
145,130.72
50,50.0
60,80.0
120,113.0
80,76.60220994475138
80,76.60220994475138
80,80.0
55,68.72289156626506
100,102.98913043478261
100,102.98913043478261
55,55.0
110,110.0
50,50.0
50,50.0
50,50.0
100,100.0
100,100.0
100,100.0
75,75.0
75,75.0
26,26.0
26,26.0
85,79.23728813559322
135,130.72
100,100.0
55,55.0
85,79.23728813559322
90,90.0
90,90.0
90,90.0
110,110.0
110,110.0
110,110.0
110,110.0
16,16.0
16,16.0
90,78.5
85,97.98245614035088
95,95.0
95,95.0
95,95.0
75,75.0
75,75.0
130,126.33333333333333
130,126.33333333333333
18,18.0
80,79.375
75,75.0
95,79.375
145,145.0
75,75.0
90,90.0
65,65.0
50,50.0
50,50.0
50,50.0
110,88.0
50,50.0
16,16.0
16,16.0
55,74.90384615384616
95,95.0
75,75.0
25,25.0
145,145.0
80,80.0
120,120.0
29,29.0
29,29.0
115,126.93181818181819
80,80.0
50,50.0
50,50.0
105,105.0
125,125.0
110,110.0
29,29.0
100,100.0
50,60.333333333333336
85,85.0
135,130.72
50,50.0
50,50.0
60,60.0
60,60.0
60,60.0
60,60.0
90,90.0
130,130.72
90,88.40425531914893
70,70.0
75,75.0
60,60.0
60,60.0
95,95.0
140,124.25
65,65.0
75,76.04166666666667
125,125.0
125,125.0
125,125.0
120,120.0
95,76.04166666666667
95,95.0
60,60.0
75,76.13636363636364
50,52.19512195121951
115,115.0
85,85.0
85,85.0
85,85.0
24,24.0
100,100.0
75,75.0
115,115.0
75,75.0
95,95.0
95,95.0
55,55.0
55,55.0
55,55.0
75,75.0
130,116.66666666666667
75,75.0
23,23.0
145,145.0
100,102.98913043478261
80,80.0
120,119.5
120,119.5
55,63.41463414634146
55,63.41463414634146
100,107.5
60,55.4054054054054
85,85.0
85,85.0
85,85.0
135,135.0
55,55.0
55,55.4054054054054
55,55.4054054054054
140,140.0
60,60.0
75,75.0
95,95.0
95,95.0
135,127.0
50,50.0
50,50.0
50,50.0
75,68.72289156626506
60,60.0
80,80.0
85,85.0
80,76.13636363636364
85,84.4
85,84.4
110,110.0
75,68.72289156626506
75,68.72289156626506
115,115.0
115,124.25
90,87.77777777777777
90,87.77777777777777
105,105.0
75,76.60220994475138
19,19.0
19,19.0
19,19.0
19,19.0
19,19.0
75,75.0
50,66.32075471698113
90,90.0
85,85.0
95,95.0
55,60.11904761904762
85,85.0
85,85.0
55,63.41463414634146
55,63.41463414634146
80,80.0
80,80.0
60,60.0
60,60.0
50,50.0
115,124.25
14,14.0
65,63.41463414634146
85,85.0
100,102.0
100,80.8974358974359
60,60.0
70,68.72289156626506
80,80.0
130,129.28571428571428
50,51.95652173913044
140,140.0
80,76.60220994475138
80,76.60220994475138
75,75.0
75,75.0
55,55.0
50,50.0
50,50.0
50,50.0
95,95.0
50,50.0
50,50.0
50,50.0
80,80.0
80,80.0
80,80.0
75,75.0
50,70.3
70,70.0
70,70.0
60,60.0
60,60.0
85,79.375
110,110.46666666666667
50,50.0
50,50.0
50,50.0
120,113.0
70,68.72289156626506
120,120.0
90,90.0
75,75.0
110,110.0
110,110.0
105,105.0
105,105.0
115,116.97916666666667
80,76.60220994475138
80,76.60220994475138
80,76.60220994475138
50,66.32075471698113
110,110.0
80,80.0
55,60.333333333333336
17,17.0
17,17.0
80,80.0
80,80.0
50,52.19512195121951
50,52.19512195121951
70,70.0
70,70.0
145,145.0
55,80.0
70,74.90384615384616
125,130.72
125,130.72
95,95.0
95,95.0
15,15.0
105,105.0
65,81.0
85,84.9390243902439
90,66.32075471698113
55,68.72289156626506
60,68.72289156626506
60,63.41463414634146
100,112.6923076923077
115,122.0
65,68.72289156626506
85,92.5
140,130.72
140,130.72
125,118.92857142857143
75,61.5
95,95.0
85,85.0
100,88.0
100,88.0
145,145.0
17,17.0
17,17.0
17,17.0
85,68.72289156626506
55,68.72289156626506
16,16.0
50,50.0
50,50.0
110,110.0
110,110.0
110,110.0
85,85.0
95,55.0
95,55.0
125,116.97916666666667
55,50.0
60,60.0
85,85.0
50,50.0
12,12.0
105,105.0
90,90.0
120,127.5
125,137.94117647058823
55,55.0
70,76.60220994475138
70,76.60220994475138
80,80.0
85,85.0
75,75.0
75,75.0
50,50.0
55,54.642857142857146
95,92.5
95,95.0
95,95.0
115,115.0
140,140.0
65,69.56521739130434
85,85.0
60,61.5
125,123.75
85,85.0
130,130.72
130,130.72
75,54.642857142857146
145,145.0
50,50.0
85,85.0
90,90.0
90,90.0
55,55.0
220,220.0
160,160.0
175,175.0
55,55.0
55,55.0
55,55.0
55,55.0
55,55.0
90,90.0
95,87.7
95,87.7
145,145.0
145,140.0
100,100.0
100,100.0
85,85.0
95,95.0
135,133.53932584269663
135,135.0
135,135.0
135,135.0
110,130.1315789473684
135,125.89285714285714
155,155.0
155,155.0
155,155.0
155,155.0
155,155.0
155,155.0
60,60.0
60,60.0
60,60.0
60,60.0
60,60.0
100,98.92344497607655
100,98.92344497607655
100,98.92344497607655
29,29.0
29,29.0
29,29.0
29,29.0
29,29.0
110,110.0
110,110.0
110,110.0
135,135.0
135,135.0
140,155.88135593220338
140,155.88135593220338
140,155.88135593220338
175,175.0
175,175.0
95,98.92344497607655
50,50.0
130,124.93333333333334
130,124.93333333333334
140,140.0
140,140.0
140,140.0
140,140.0
105,103.24175824175825
145,145.0
105,110.63192904656319
105,110.63192904656319
105,110.63192904656319
105,110.63192904656319
125,133.53932584269663
125,133.53932584269663
125,130.1315789473684
180,180.0
150,151.53846153846155
205,205.0
110,109.5
110,109.5
60,60.0
145,79.93697478991596
110,121.65467625899281
150,150.0
17,17.0
170,144.28571428571428
130,145.28571428571428
105,105.0
115,115.0
95,95.0
80,80.0
80,80.0
80,80.0
80,80.0
135,135.0
135,135.0
135,135.0
135,135.0
60,60.0
160,160.0
120,120.0
65,65.54263565891473
65,65.54263565891473
65,65.54263565891473
65,65.54263565891473
65,65.54263565891473
