Delivery_Time,prediction,Residuals
190,156.3064197365569,33.693580263443096
130,136.39567359539137,-6.395673595391372
65,71.10579898985907,-6.105798989859068
65,71.10579898985907,-6.105798989859068
115,126.39201037163619,-11.39201037163619
19,11.536891944490947,7.463108055509053
105,113.55823672445192,-8.558236724451916
65,74.9447884298414,-9.944788429841395
65,74.9447884298414,-9.944788429841395
65,70.21759207139795,-5.217592071397945
65,70.21759207139795,-5.217592071397945
55,74.84172181306954,-19.84172181306954
55,74.84172181306954,-19.84172181306954
70,93.03273963812238,-23.03273963812238
85,90.71576364090859,-5.715763640908591
130,133.43507089523894,-3.435070895238937
50,98.50875015190765,-48.50875015190765
90,115.39111206239251,-25.39111206239251
12,19.093107535051985,-7.093107535051985
100,98.65047803466753,1.349521965332471
100,98.65047803466753,1.349521965332471
100,98.65047803466753,1.349521965332471
100,113.69521516825534,-13.695215168255345
140,75.999376421112,64.000623578888
95,102.6765901731327,-7.676590173132695
95,102.6765901731327,-7.676590173132695
75,115.63678342118506,-40.63678342118506
85,78.7037678628655,6.296232137134496
75,126.10817383633395,-51.10817383633395
21,23.838738433112525,-2.8387384331125247
55,78.84666028084669,-23.84666028084669
55,78.84666028084669,-23.84666028084669
55,78.84666028084669,-23.84666028084669
75,89.03148383672308,-14.031483836723083
145,98.79162932220933,46.20837067779067
115,102.6919576483032,12.308042351696798
18,22.728849144679288,-4.7288491446792875
135,82.4670327024424,52.532967297557605
110,82.42619965382204,27.57380034617796
85,105.50641046576351,-20.50641046576351
90,63.42612566933445,26.573874330665546
90,63.42612566933445,26.573874330665546
80,94.30379862468911,-14.303798624689108
65,84.59725880819333,-19.59725880819333
65,83.03291501942408,-18.03291501942408
60,62.45276395496566,-2.4527639549656612
18,28.606584923026787,-10.606584923026787
18,28.606584923026787,-10.606584923026787
18,28.606584923026787,-10.606584923026787
18,28.606584923026787,-10.606584923026787
65,89.44090640843073,-24.440906408430735
85,71.6219847123325,13.378015287667495
50,64.30266135459343,-14.302661354593425
95,99.60728222196902,-4.607282221969015
95,99.60728222196902,-4.607282221969015
115,122.75574620434114,-7.755746204341136
95,102.74354824519563,-7.743548245195626
85,95.31447582631657,-10.314475826316567
60,92.53667574689652,-32.53667574689652
95,57.966215782981834,37.033784217018166
65,59.0018485298165,5.998151470183501
90,68.54053646117472,21.459463538825275
85,87.5207133633424,-2.520713363342395
85,87.5207133633424,-2.520713363342395
90,106.45929329453095,-16.45929329453095
55,81.99931024925272,-26.999310249252716
75,73.06408596069127,1.9359140393087273
75,90.42587440972521,-15.42587440972521
95,103.51785703432954,-8.517857034329538
95,103.51785703432954,-8.517857034329538
95,103.51785703432954,-8.517857034329538
95,103.51785703432954,-8.517857034329538
95,103.51785703432954,-8.517857034329538
95,103.51785703432954,-8.517857034329538
100,50.6450392975415,49.3549607024585
100,50.6450392975415,49.3549607024585
100,50.6450392975415,49.3549607024585
100,95.18895621076825,4.811043789231746
80,87.23553446184108,-7.235534461841084
50,56.22571489019086,-6.225714890190858
120,113.2625337251594,6.7374662748406
65,89.12151623324088,-24.121516233240882
60,48.341052504053124,11.658947495946876
50,73.19969132967461,-23.199691329674607
50,75.19349320903876,-25.193493209038763
50,75.19349320903876,-25.193493209038763
50,75.19349320903876,-25.193493209038763
85,119.30875987005005,-34.308759870050054
70,76.12680419787625,-6.126804197876254
110,115.14686632994653,-5.146866329946533
50,83.5572305518607,-33.5572305518607
100,124.41185979986625,-24.41185979986625
140,86.32911037745869,53.67088962254131
140,86.32911037745869,53.67088962254131
80,75.29119764642641,4.708802353573589
80,75.29119764642641,4.708802353573589
80,109.46211315268438,-29.46211315268438
50,68.09909498466794,-18.099094984667943
65,58.908653762693774,6.091346237306226
65,58.6976011268423,6.302398873157699
80,65.28511942369173,14.714880576308275
80,65.28511942369173,14.714880576308275
80,65.28511942369173,14.714880576308275
15,5.9473208239404585,9.052679176059542
15,5.9473208239404585,9.052679176059542
100,110.46425647992135,-10.464256479921346
100,85.7050189486319,14.294981051368097
85,102.22206727347745,-17.22206727347745
85,102.22206727347745,-17.22206727347745
135,108.47766506122548,26.52233493877452
135,108.47766506122548,26.52233493877452
85,116.23228202518712,-31.232282025187118
70,75.63992000326331,-5.639920003263313
70,75.63992000326331,-5.639920003263313
50,66.78910544084866,-16.789105440848658
50,66.78910544084866,-16.789105440848658
105,132.02655839052676,-27.02655839052676
80,73.26783234807775,6.7321676519222535
80,73.26783234807775,6.7321676519222535
12,-8.660924883707253,20.660924883707253
70,79.09602930820583,-9.096029308205829
70,79.09602930820583,-9.096029308205829
70,79.09602930820583,-9.096029308205829
70,79.09602930820583,-9.096029308205829
70,79.09602930820583,-9.096029308205829
70,79.09602930820583,-9.096029308205829
75,102.5515884161398,-27.551588416139793
105,103.23683069150206,1.763169308497936
60,83.6311672119698,-23.631167211969796
110,96.87580731619005,13.124192683809952
115,106.03371419723679,8.96628580276321
55,77.18184073215511,-22.18184073215511
50,75.12660327167094,-25.126603271670945
120,105.88202911289045,14.11797088710955
60,62.46589875507925,-2.4658987550792517
150,116.73375444220302,33.26624555779698
90,87.34374296752593,2.6562570324740733
90,87.34374296752593,2.6562570324740733
90,87.34374296752593,2.6562570324740733
90,87.34374296752593,2.6562570324740733
110,61.287846149719,48.712153850281
100,126.7599188881459,-26.759918888145904
145,104.05266899439482,40.94733100560518
145,104.05266899439482,40.94733100560518
105,106.16397447999009,-1.1639744799900882
50,83.802098109197,-33.802098109197004
145,97.08254698874477,47.91745301125523
110,97.4421866021844,12.557813397815593
110,97.4421866021844,12.557813397815593
110,97.4421866021844,12.557813397815593
55,64.14178143798208,-9.141781437982075
95,99.38806206843958,-4.388062068439581
110,43.62159311099134,66.37840688900866
95,61.58844160919958,33.41155839080042
