Delivery_Time,prediction,Residuals
185,131.64894115525968,53.35105884474032
15,14.408235171393471,0.5917648286065287
15,14.408235171393471,0.5917648286065287
15,14.408235171393471,0.5917648286065287
85,123.04369811047833,-38.04369811047833
65,94.45462043073638,-29.454620430736384
65,94.45462043073638,-29.454620430736384
65,94.45462043073638,-29.454620430736384
130,114.52950287991803,15.470497120081973
115,66.44574149221378,48.554258507786216
115,110.35383318505787,4.646166814942134
95,93.63704809962812,1.3629519003718826
95,93.63704809962812,1.3629519003718826
90,54.13435291127135,35.86564708872865
90,54.13435291127135,35.86564708872865
90,54.13435291127135,35.86564708872865
90,54.13435291127135,35.86564708872865
80,109.73223950676702,-29.732239506767016
140,111.26416820187727,28.73583179812273
140,111.26416820187727,28.73583179812273
120,127.34040219449054,-7.340402194490537
100,98.65047803466753,1.349521965332471
100,98.65047803466753,1.349521965332471
80,101.86983661676041,-21.86983661676041
145,110.09200418091245,34.907995819087546
85,128.23508885426173,-43.23508885426173
95,132.22543673848406,-37.22543673848406
95,102.6765901731327,-7.676590173132695
95,102.6765901731327,-7.676590173132695
95,102.6765901731327,-7.676590173132695
85,107.32971017197964,-22.32971017197964
85,107.32971017197964,-22.32971017197964
85,107.32971017197964,-22.32971017197964
55,78.84666028084669,-23.84666028084669
135,124.00879223138313,10.991207768616874
145,98.79162932220933,46.20837067779067
105,107.9690238271472,-2.969023827147197
105,107.9690238271472,-2.969023827147197
28,28.918913414518045,-0.9189134145180446
28,28.918913414518045,-0.9189134145180446
75,61.92278181862713,13.07721818137287
75,61.92278181862713,13.07721818137287
145,123.81393396316739,21.186066036832614
145,123.81393396316739,21.186066036832614
110,82.42619965382204,27.57380034617796
130,72.84360929845369,57.156390701546314
105,104.81253329216618,0.18746670783382058
105,104.81253329216618,0.18746670783382058
55,97.80292923207321,-42.80292923207321
55,97.80292923207321,-42.80292923207321
55,97.80292923207321,-42.80292923207321
80,96.55386985435086,-16.553869854350864
85,98.9296649810903,-13.929664981090298
85,98.9296649810903,-13.929664981090298
85,98.9296649810903,-13.929664981090298
75,55.43679129292167,19.56320870707833
