Delivery_Time,prediction
140,138.24383645309493
130,121.1296704590739
65,65.1936947234989
15,17.20732622003992
110,100.91054004656539
65,65.6921974736458
70,69.23465768725056
70,69.23465768725056
70,69.23465768725056
70,69.23465768725056
85,79.78947722405402
90,90.65913001048388
90,90.65913001048388
65,69.3406124878266
12,12.753327282297066
85,84.2771899324111
100,100.6873184368235
80,81.4328954060208
95,95.13037597043969
95,95.13037597043969
21,21.534838584646845
50,65.75660500530066
55,55.40724218671332
55,55.40724218671332
55,55.40724218671332
65,67.02255936618975
65,67.02255936618975
28,27.458779629581873
115,115.27158939280933
18,19.151289431074893
135,126.36450822333472
26,25.676147469731777
85,86.14401940416805
50,56.97202588769112
50,56.97202588769112
75,75.65833652351849
85,77.49864745657698
65,69.6392434139479
18,18.173475567129348
18,18.173475567129348
50,56.28362919461951
60,72.49507836904934
85,81.55924721111714
85,81.55924721111714
75,74.40730462597338
100,99.94629852321664
100,99.94629852321664
65,64.98828053430229
120,119.16637252625256
120,119.16637252625256
65,69.8309888418719
85,75.72528783711891
85,75.72528783711891
70,72.86339315524813
110,108.50306639955994
100,102.2164939689215
50,62.16022288250059
65,64.6856355006024
125,119.63692517355555
80,79.48434712256918
80,79.48434712256918
115,115.11996400383644
145,126.1415437049512
100,103.59385925717862
85,83.88037713706333
85,83.88037713706333
95,89.7294382292761
85,84.65742349038759
70,70.38791444884966
125,123.56646570983862
70,69.29886791152154
70,69.29886791152154
70,69.29886791152154
70,69.29886791152154
90,87.80293292825755
140,135.9224749944897
55,57.456995885039845
55,57.456995885039845
100,101.55712889661332
70,80.10780748324741
60,66.65581703456056
90,89.39825503503427
90,89.39825503503427
85,81.28284090721456
20,19.1883480509429
20,19.1883480509429
100,103.95792956864497
50,55.78599626395103
50,53.91639230322783
50,53.91639230322783
90,89.82472530920002
110,108.75672866885435
75,74.29613616582577
75,74.29613616582577
75,74.29613616582577
75,74.29613616582577
135,131.52438312646288
85,80.18889922588171
110,111.6608561253354
85,80.39661974823919
135,134.9739977799775
135,134.9739977799775
135,134.9739977799775
75,80.35662567976253
80,77.53734401231823
80,77.53734401231823
80,77.53734401231823
110,111.80338368015582
95,94.75287571632893
95,94.75287571632893
95,94.75287571632893
75,72.58320757482038
60,63.264218214160145
95,87.01549420269502
15,15.376385245066999
15,15.376385245066999
105,105.61775281799672
105,105.61775281799672
105,105.61775281799672
120,120.14867737673913
90,89.7756460790854
75,77.52186487582783
75,77.52186487582783
110,107.19393149749868
65,64.88306268124498
65,64.88306268124498
65,64.88306268124498
