Delivery_Time,prediction
205,193.8285930735931
170,180.83313193142138
80,129.3696706104548
115,121.4722163978429
15,16.086720709161174
19,20.025780681781587
75,92.61850351060431
80,78.6409476020264
85,67.65948831948832
130,129.41918215737442
135,128.77478019505492
16,16.308527369275335
70,69.23465768725056
90,80.64467058697282
100,124.61327777061392
110,122.31927932768305
75,84.4067372878965
110,112.50299897514631
135,135.18328657147924
145,125.43308512140032
85,89.27963512942937
95,98.51052065873587
85,84.5576025550651
50,68.11829655636437
120,126.45557147908973
80,111.63480310221733
75,76.73023351536864
105,94.69668886439803
20,23.39316622941682
140,133.36891277138417
105,115.07538924992026
65,87.94013026007092
65,98.71549396613241
125,119.72987654200486
95,86.99140397016194
85,101.40907746546273
80,80.03887298794315
130,106.48555442913508
110,82.28640084347403
95,81.81700654290344
60,76.73426650364014
70,72.49336823565548
75,74.40730462597338
105,88.0445955845168
135,130.7962034824986
145,137.8802631589322
145,94.35238059326582
100,111.0597208619909
19,16.31496355699061
65,66.02152087211803
80,86.50902455452517
50,54.054955536692944
85,81.82036010457205
70,93.25235111501374
60,69.20808300356877
65,74.6640156887092
105,106.588822533429
80,78.2652525091317
85,90.77588439583145
75,76.28655116411291
55,86.3139159009335
105,107.03032013685241
120,119.80706236750278
75,85.01050489662885
95,113.13759008066083
110,110.32553326575386
120,109.9388668368647
15,16.22751049178913
90,85.67327105611288
19,15.925509179449179
115,106.57338594190352
95,96.35127619329985
75,76.10069560934781
75,74.84413348792526
85,88.69221048877009
75,81.96941085013252
140,136.94825147037105
90,82.68807221352041
105,121.5609913169013
95,89.28069255870795
50,70.27064149744058
50,75.2552783466249
100,128.58852166750293
130,128.01969328456852
125,97.27222275281157
80,77.72749526024592
150,130.7478685250719
95,98.94078803713501
95,77.58818056109642
90,102.97472429897743
115,122.32282420793258
145,129.33106553899316
130,127.47011735018006
15,21.142459536693476
90,84.24940487455946
55,84.63874134549225
110,116.75934960295179
70,71.37754981366365
140,125.57823495155506
50,70.33965742633177
55,67.58584209919121
100,105.59446221751556
100,128.0670654804515
125,101.29999378044803
75,75.56245641433517
90,90.83061835638881
75,72.58320757482038
60,94.53523361560879
85,77.05208335729222
55,73.41888003924427
95,91.55575171708104
125,118.35058900323281
105,105.61775281799672
80,80.43962039396826
110,107.13842148259214
60,89.62696506019536
70,72.43194273858498
90,95.9800713119576
115,93.80988755695824
80,77.48378514378656
70,72.40201032497403
50,62.53159153506266
115,106.69764659550101
70,69.87267275579823
27,23.21553738282278
100,109.06819770078855
95,68.83770058347409
85,74.85507876813803
125,122.5526872948058
55,92.35394477579626
120,119.14516824647319
80,76.70328612851317
70,70.83209277261295
75,73.28210257020278
60,64.40468225509966
105,106.24239655022414
85,105.8067477867925
85,75.92545960813554
80,81.3158012151034
125,120.118264085912
50,70.18022198549431
85,73.81016339614789
65,89.52626640855812
13,13.116440581739942
70,69.61675542270999
90,124.9984915236095
145,124.2095743476367
90,81.3274630158615
115,115.36460337932682
145,119.02532445453187
15,15.538668879405682
17,16.69435118278244
55,68.23097067869696
155,130.2161291509441
80,121.10465445299937
130,126.31762487915712
145,125.99144759023933
65,66.25793664556407
105,88.4643260980139
80,83.30709823273934
75,111.29789145540968
85,86.63721426215565
110,87.37142223755342
130,120.64847290491349
90,86.40811475011846
65,75.438706745982
100,127.35237105663326
110,112.35437533506568
85,84.99244959563217
85,83.25223690947982
115,93.35996886104547
85,72.86482386235107
130,94.81570637540133
120,151.67763115916344
70,88.43852839038814
130,124.85430473752558
50,85.89316600019836
60,76.63140537374369
105,106.02492507075245
80,78.65860546140995
80,78.35043475143196
140,134.61857714325407
80,81.46629551284036
75,75.97529364503433
80,75.61206019221758
125,125.68389574561289
85,80.61904168467059
80,86.6248858434843
95,77.89065282717999
125,107.47754633241
90,93.76784922822564
110,111.24190015763708
135,112.71873556085725
70,75.42518250500093
90,74.09709567198371
115,106.59018366398087
75,102.23450580342723
100,110.77404725893979
90,81.66254975231436
60,106.31318537111606
120,118.77694485062783
95,86.36935932170746
95,74.92595201487235
135,124.4979968878921
55,72.37950043137242
50,75.80796764347411
80,84.48393436174344
90,89.45285744778876
50,50.11584282087704
90,77.69949019526274
