Delivery_Time,prediction
135,139.59513805684952
75,114.2636077494086
65,71.10579898985907
135,137.83405689453207
11,12.208011549114985
130,114.52950287991803
65,74.9447884298414
110,120.32205754812944
115,110.35383318505787
65,70.21759207139795
55,74.84172181306954
110,113.09789379183648
130,133.43507089523894
75,96.92246400964068
75,96.92246400964068
95,122.12567227472833
90,86.87057123052412
145,118.63901365125815
120,127.34040219449054
85,124.56666054684936
130,112.12453016480546
110,121.79263995413547
22,45.68405350289561
40,62.71702104985687
50,102.06379999637532
110,121.46383548490891
75,97.67480953692035
115,124.36093363355381
135,82.4670327024424
145,113.73929639541434
85,78.24359829777922
60,89.44285182163274
85,105.50641046576351
135,132.62023296612486
130,98.84332066073702
60,92.52482587602756
50,77.94280452369205
150,124.0971181238114
85,93.23085717478544
85,98.9296649810903
125,99.56813319567625
100,115.30224934704438
60,62.45276395496566
125,110.82303876359055
95,74.1970014798234
90,85.69146911531271
125,104.98757273437406
90,124.8390484057082
75,87.28237194845933
75,87.28237194845933
95,104.94496737821382
125,93.45038988446916
120,109.65594289370667
90,68.54053646117472
75,79.45145733736811
50,101.47993066516842
140,106.23363559250139
55,93.25408956526552
125,102.37278663691356
85,115.21065426171727
50,73.61825146177077
18,-30.497712528407362
65,61.097623540342795
80,78.24844661387397
80,78.24844661387397
100,105.65917650368483
115,104.58157597094932
60,74.01103538318176
50,79.27213929945685
85,84.45240453196392
95,129.72205298054618
65,99.86843966555598
130,116.889809380352
100,89.15886373562032
110,90.25208337934652
85,99.36171917028469
60,98.14573728486984
140,86.32911037745869
110,114.82546388640098
80,75.29119764642641
80,109.46211315268438
24,16.876643124941666
50,88.2102165441602
95,86.93935527607808
145,94.17153317714715
115,79.66777805418457
115,79.66777805418457
130,102.96285851069918
75,77.7577063300065
10,6.816302003470867
95,93.712718721857
105,103.43610500545135
125,121.35237770351534
145,96.88159287596571
105,72.91811891716978
60,73.18380748729732
50,66.78910544084866
50,66.78910544084866
115,102.4619286613137
80,96.4852993902188
100,106.58617205416351
80,91.01697691863184
65,74.4490044398515
75,102.5515884161398
80,116.58095006273884
110,91.78440992055971
90,60.75537390579353
60,84.44337373264968
95,106.05800295042017
75,116.24116101214643
75,125.02415988915223
90,124.02801379712993
120,105.88202911289045
75,118.22744148034634
115,121.97642289533077
145,136.35281025692262
125,103.42659137449881
80,130.913895962899
55,76.45050599561043
60,78.08002930265425
110,110.81690675278217
110,97.4421866021844
85,78.66555131500152
130,94.06596817946524
115,102.45296514594895
115,102.45296514594895
115,111.79153515533044
20,16.07800389751958
75,107.53809363947018
80,113.95978090732031
75,104.75689806343932
120,113.29946971880659
80,103.09947710108032
75,118.4325942037295
115,55.2204332833559
75,96.03963734208234
100,124.02001939109738
140,100.70802535687864
105,111.72735226429553
110,103.24633020394167
80,50.53846077962689
115,91.28939542864957
95,106.36149793461396
95,77.39766022949826
90,86.59901678347248
125,100.49565580937288
16,-5.305498542820857
85,88.36752524148511
115,59.46843254332893
115,59.46843254332893
130,95.57116187759168
105,113.98256759601252
50,90.63931913187805
60,82.03885838533776
145,114.19228790254928
75,85.66687679068723
115,56.84205994329031
75,99.58159444006307
55,70.84336233103713
50,87.52067263281099
70,74.23576492796468
18,-6.154628381122336
135,94.6239185712682
85,82.8204595171135
105,60.506689496966885
75,68.4663055463071
85,86.31673986535172
75,111.58124946838413
65,58.731809531231846
65,63.2045551794358
18,2.631778240059816
110,100.95524965846673
60,74.7782833003362
140,118.16875865914555
22,10.69511206481792
70,95.17871364012132
95,104.95483901638931
75,111.9497185178606
70,102.65679851636182
85,64.66989863457738
130,101.80900913586909
145,123.96209195290129
70,92.64822101006777
75,63.055993421943384
80,99.05736691257411
75,122.81533456666739
70,64.4182526030684
105,116.82828237238773
115,106.15134151455207
120,127.26136032745742
130,84.75220863910363
60,82.93739698602394
100,102.58371590867351
120,115.21758018503894
70,68.24705021585248
100,111.29753781015437
75,82.003399058078
105,89.93482461168449
80,81.19957887085388
85,110.80012571730323
155,125.24486362247987
60,102.59133685277865
65,70.64523250683862
125,103.80351879774486
80,79.18788961528071
55,77.14297594227003
130,97.70205398418983
130,109.5879574074778
100,135.4482084953876
19,-1.8057071335591957
19,-1.8057071335591957
115,102.20363409842257
18,-20.856806875253028
100,87.96104849955779
135,98.34054067671785
55,78.70793133670131
125,114.96612521409065
140,104.93293965179821
90,83.61586351734456
75,108.48642637872105
135,119.21750662295393
150,136.12852546361188
50,80.40408617902796
95,108.35764492049032
85,112.65988597772454
65,68.30532493591573
18,-49.63006535224417
135,86.09804228756559
95,96.13883213075212
75,69.5144971984135
75,69.5144971984135
125,140.2747439591245
65,83.42230062584736
80,104.48458451048074
75,63.323253001806165
110,103.43096917630044
50,74.73101931089295
22,-32.435450779793996
85,131.11207927166876
70,84.7284484854943
90,121.56752679536994
65,97.98932559924494
135,88.11001867611952
50,69.21409325741976
95,74.64823759955513
125,88.21291304375742
85,95.72764927658702
75,76.61277853818947
85,130.72199073549888
125,111.53627301673299
110,135.21551491003862
80,92.55989547499543
80,112.40237028993737
120,61.71883535324298
115,50.724129485038674
17,13.859779348990742
75,109.59024545795995
85,110.16979262464072
85,89.8267568125034
145,109.45077116203014
80,74.90707014835189
130,91.40014504281906
120,98.7965013577633
85,105.96614272901093
75,135.64741077310313
50,84.28778293181443
85,71.69895891072906
60,71.77904677378564
115,133.91025453803178
70,112.33698185213588
110,86.79984552421377
110,114.27933001642174
135,108.86251933203074
70,52.573701863912305
16,15.560336537814464
16,15.560336537814464
80,126.34084779784264
95,99.46910843879948
145,102.94878551693978
125,118.38586326435764
80,67.13888852091483
140,107.40345877446015
50,80.30522078515932
29,-16.746360522616783
105,96.5833834841908
85,61.85062354532937
22,20.932823101459178
13,-11.720502053095345
75,97.62577444868269
50,71.32220517054535
90,111.43644839426241
50,77.43612428003834
90,125.92579876176558
75,130.1843616196996
125,101.03999905977844
115,107.4841744634815
110,92.19879054143732
55,78.6333683425336
70,80.37227726485685
95,104.56212254890796
70,87.93719737966958
65,71.71092665751499
105,94.1076564980609
145,107.80016849802864
75,72.66803365255402
100,96.87995648021364
115,101.34139506536316
95,111.83635106667172
95,111.83635106667172
90,123.60264861440932
75,90.98796217324889
85,102.7526529838961
140,124.94157148081341
75,113.3007051626317
120,86.45809046460015
85,110.70528955265598
14,-14.355525198691339
160,118.28049139474103
80,84.04116593147937
75,71.34872708955714
75,85.5758802746068
95,60.286906566077505
145,110.74330296344561
60,68.63325884012534
90,117.20351848163881
100,116.61326398659645
135,101.76567440985131
105,120.21215930895227
85,117.42660033320563
80,82.35879221786041
80,88.80367215927365
85,96.71442248789837
120,96.18267659841236
11,1.6517493816889441
110,59.911557999283616
85,124.6578782793035
115,91.35101844221884
90,81.97604527416794
80,107.20443059969269
75,91.96122949618207
65,103.46476358483419
50,102.63638069039298
55,77.36772669197606
70,80.7996355588717
85,114.62334256155644
135,107.65542671269037
115,68.44118685971549
13,13.181512481636616
75,83.42884915098347
125,107.01580132169403
95,103.27011124184716
70,66.91367647796892
90,55.991410972902145
135,114.36210101353024
85,84.04484595884034
75,80.10176080774869
60,59.928820957461795
90,112.23019659845525
75,126.44232636390427
85,82.28810139103123
70,111.76423401164982
50,92.10224735188412
120,128.1667444984068
135,96.21714314152275
85,70.3509592602831
55,64.80334800041092
95,42.63217191753927
85,70.2806640471344
120,111.50049110310542
15,-1.313268123616524
75,92.04803556687071
115,99.9639322833874
70,95.6405074782713
90,122.05465409551934
85,114.20232960450653
95,87.62876528253618
115,93.2707160864526
65,102.86447959613466
110,96.78640433648373
95,96.23448293422146
50,89.34541306660093
95,75.89699234536167
95,42.259547841748685
50,54.53314843917562
50,54.53314843917562
85,75.20052888281779
125,109.7248661061214
75,108.54748427197248
95,109.16003693198522
55,75.85128918761941
60,89.074347487075
105,98.90190553641638
95,119.66445004370709
85,110.99797486717696
85,113.76616652685328
80,137.65833613145546
80,83.80017243794384
70,76.29663612841895
70,76.29663612841895
65,76.08109126464589
135,99.94915643711782
85,115.28269778661091
65,63.696093944706774
70,78.00261403992116
130,119.73010732683557
120,92.71764496445815
95,60.98517994623165
90,90.55689126488535
140,122.59056169139835
120,87.4091900656953
55,64.37766004284234
145,116.33023087253167
110,89.75063098726825
50,64.12631318241216
60,81.30107847609835
120,93.61419700011142
70,104.45312852942087
95,92.119181144607
80,110.7500821432539
95,101.53344025003142
120,132.75282947598845
90,67.15835459564136
15,29.5283750840768
50,79.0755479677533
11,-35.07721453804817
105,116.56084835884977
115,109.69859661400298
85,97.32783502179035
95,105.01990321026528
80,78.97655735924315
140,122.79287314115817
120,122.2253817940533
75,130.92771758502917
120,57.09407794226095
18,20.740056572951175
80,105.5452315139348
115,132.98020903674572
80,74.14656123960006
50,77.1823993465388
105,106.60148347156999
95,92.31533132116529
120,118.3298001492491
90,100.82109372940263
90,100.82109372940263
90,68.28935127982936
90,114.99922918324333
75,69.81324862428107
65,87.98823150923015
85,61.83457914136082
80,97.50991066980329
90,79.28346784246577
60,82.47950620985694
95,80.90489961207848
90,69.83429022538334
110,81.75852329627992
125,102.1590615289856
80,70.75938167914614
80,84.71304666396932
95,105.93615272098485
80,70.44704839026949
100,98.16948655578732
115,110.98015103578449
60,87.50456919856106
75,78.37405900374034
55,79.12855673320158
105,105.48361863648925
85,70.32388180418877
75,89.58544872259186
135,93.73924181154477
60,62.84856650706632
110,95.63200915348433
105,119.8802842287482
90,67.65616274723592
85,84.34335769483374
135,101.81736611789772
145,102.01053090329684
110,109.43510005445587
70,86.13129091745084
70,86.13129091745084
75,85.24601841138737
60,90.2267446390077
80,74.77826248629859
60,93.15999940396391
150,139.36757766834685
95,93.16100362313263
50,116.10036954306429
140,112.65633397111044
85,112.47136982991145
85,112.47136982991145
70,87.93822915128123
140,118.60991344669519
70,88.6360227860859
55,92.86470259960122
19,21.31593824635823
100,49.55034099688018
115,100.73686922847696
60,64.41503017007432
75,130.86953000566768
55,83.68903082160531
50,113.73213262059632
85,122.77303069099133
80,88.91956332614366
140,118.49957317009819
55,63.60543715038696
90,75.8534306751533
80,125.63848851912356
23,-1.1847520575590238
140,125.22749441559782
115,123.11796311832227
55,84.16623922662671
85,63.33134527339675
80,62.985495804020985
60,78.96216809946765
60,78.96216809946765
85,69.82479549495858
90,120.99287469872617
95,123.21265788479317
85,115.00200144497948
55,83.79050428617597
80,103.1721912924312
130,105.68754378874402
19,19.333894219397735
19,-3.4172462942224797
65,68.98252629490563
100,102.6331348602725
60,86.86291240637497
80,90.70871379874112
90,100.67311353013652
105,103.27084672957247
85,96.43538595208403
70,65.35942150494279
105,106.09399367517808
100,105.14194363357346
80,41.54899410227668
80,108.33226249481274
80,101.1094821711998
105,118.69211449559651
55,68.54759223673477
115,61.75207365845293
125,90.63779878927657
90,93.85158652864158
80,108.66857173869633
60,94.03380213391264
75,80.89476468935567
75,83.41436946367614
125,129.7305768132622
75,51.39188412382464
80,91.43170648812017
85,76.69258334209121
16,12.038520490807116
90,78.34726011215554
55,121.43322965230901
95,115.92763940374346
75,70.03981983481913
90,91.32889166054821
140,97.48499804646426
70,82.71984605317928
145,94.48569568855848
85,109.05422211423307
55,74.1493642956159
60,88.37030094026558
65,63.68848313765628
75,52.6667238822119
125,113.19419926925346
85,82.97279187256822
120,107.67996769256668
85,51.81729969988788
95,79.89995269479496
80,66.85909562045632
110,34.84403820833106
75,44.17041295424755
75,78.22967737941275
95,78.17625217217355
75,93.71919505009723
120,123.7484747598658
100,103.73686678581434
60,86.57793996563711
60,84.29836638160582
95,97.8729426913395
18,8.478743131160115
60,86.84026740761077
