Delivery_Time,prediction
160,124.6496744506448
32,63.90854143165805
165,153.28623468559337
165,153.28623468559337
155,143.49447762379182
155,143.49447762379182
155,143.49447762379182
55,74.4065593174376
55,74.4065593174376
55,74.4065593174376
55,74.4065593174376
90,111.91220881722872
100,138.27167356094185
95,130.33103664818654
130,104.06207418152145
105,122.86556642745504
145,99.56380240666985
145,99.56380240666985
145,99.56380240666985
145,99.56380240666985
145,99.56380240666985
145,99.56380240666985
145,99.56380240666985
100,114.98593596255849
115,143.17047605839696
115,143.17047605839696
95,123.90527626877703
60,98.92547783249654
60,98.92547783249654
60,98.92547783249654
135,120.46943693347687
135,120.46943693347687
135,120.46943693347687
135,120.46943693347687
135,120.46943693347687
135,120.46943693347687
135,123.22942944996673
135,123.22942944996673
135,123.22942944996673
135,123.22942944996673
110,119.0565272073775
140,126.45635440310421
70,117.80991477870275
170,121.55896844434531
26,51.58260209645658
160,146.32140481700156
160,146.32140481700156
135,135.16186974634635
105,120.8523546333719
25,38.42033101720142
155,119.03744873678205
155,119.03744873678205
155,119.03744873678205
155,119.03744873678205
155,119.03744873678205
155,119.03744873678205
155,119.03744873678205
155,119.03744873678205
29,36.476044551693576
90,101.21357956109694
105,110.90811667695768
105,110.90811667695768
50,101.58898742925511
150,117.07994842616307
60,85.88032962808298
60,85.88032962808298
60,85.88032962808298
60,85.88032962808298
60,85.88032962808298
60,85.88032962808298
60,85.88032962808298
60,85.88032962808298
60,85.88032962808298
60,85.88032962808298
60,85.88032962808298
60,85.88032962808298
100,114.1513683512087
100,114.1513683512087
100,114.1513683512087
100,114.1513683512087
100,114.1513683512087
100,114.1513683512087
29,44.93910149064939
29,44.93910149064939
29,44.93910149064939
29,44.93910149064939
29,44.93910149064939
29,44.93910149064939
29,44.93910149064939
29,44.93910149064939
29,44.93910149064939
29,44.93910149064939
29,44.93910149064939
29,44.93910149064939
29,44.93910149064939
110,126.38637922164008
110,126.38637922164008
110,126.38637922164008
110,126.38637922164008
170,152.81059639589964
170,152.81059639589964
140,153.53257189635815
125,141.77474122845962
175,147.18556287685948
140,122.35428618784364
120,108.30079112032585
125,144.00813039611546
95,114.60249071296715
95,114.60249071296715
125,125.2715041210986
190,150.65747082415055
165,155.46760863271658
33,56.82631135557199
33,56.82631135557199
50,110.56132494573015
130,118.01650766618262
130,118.01650766618262
110,118.06167617015855
145,159.89532511077397
145,159.89532511077397
140,99.7848760386234
140,99.7848760386234
140,99.7848760386234
140,99.7848760386234
140,99.7848760386234
135,126.9557918262033
95,112.47085789193775
95,112.47085789193775
105,113.43729940412389
105,113.43729940412389
105,113.43729940412389
105,113.43729940412389
105,113.43729940412389
105,113.43729940412389
55,119.43917542772387
55,119.43917542772387
165,147.45055503130823
145,109.58998687320388
145,109.58998687320388
145,109.58998687320388
18,11.764971878108668
105,95.08046574317265
105,95.08046574317265
105,95.08046574317265
105,95.08046574317265
105,95.08046574317265
105,95.08046574317265
